timestamp(ms),ECG_comp,Detetcted R wave,ECG_amp,
"1742240420.876","0",,,
"1742240420.878",,"0",,
"1742240420.88",,,"2.17",
"1742240420.881","0",,,
"1742240420.883",,"0",,
"1742240420.885",,,"2.18",
"1742240420.886","0",,,
"1742240420.888",,"0",,
"1742240420.89",,,"2.17",
"1742240420.891","0",,,
"1742240420.893",,"0",,
"1742240420.895",,,"2.17",
"1742240420.896","0",,,
"1742240420.898",,"0",,
"1742240420.9",,,"2.17",
"1742240420.901","0",,,
"1742240420.903",,"0",,
"1742240420.905",,,"2.17",
"1742240420.906","0",,,
"1742240420.908",,"0",,
"1742240420.91",,,"2.18",
"1742240420.911","0",,,
"1742240420.913",,"0",,
"1742240420.915",,,"2.19",
"1742240420.916","0",,,
"1742240420.918",,"0",,
"1742240420.92",,,"2.19",
"1742240420.922","0",,,
"1742240420.923",,"0",,
"1742240420.925",,,"2.21",
"1742240420.926","0",,,
"1742240420.928",,"0",,
"1742240420.929",,,"2.22",
"1742240420.931","0",,,
"1742240420.933",,"0",,
"1742240420.934",,,"2.23",
"1742240420.936","0",,,
"1742240420.938",,"0",,
"1742240420.94",,,"2.24",
"1742240420.941","0",,,
"1742240420.943",,"0",,
"1742240420.945",,,"2.26",
"1742240420.946","0",,,
"1742240420.948",,"0",,
"1742240420.95",,,"2.24",
"1742240420.951","0",,,
"1742240420.953",,"0",,
"1742240420.955",,,"2.27",
"1742240420.956","0",,,
"1742240420.958",,"0",,
"1742240420.96",,,"2.27",
"1742240420.961","0",,,
"1742240420.963",,"0",,
"1742240420.964",,,"2.27",
"1742240420.966","0",,,
"1742240420.968",,"0",,
"1742240420.969",,,"2.26",
"1742240420.971","0",,,
"1742240420.972",,"0",,
"1742240420.974",,,"2.24",
"1742240420.975","0",,,
"1742240420.977",,"0",,
"1742240420.979",,,"2.23",
"1742240420.981","0",,,
"1742240420.982",,"0",,
"1742240420.984",,,"2.21",
"1742240420.986","0",,,
"1742240420.988",,"0",,
"1742240420.989",,,"2.2",
"1742240420.991","0",,,
"1742240420.993",,"0",,
"1742240420.995",,,"2.19",
"1742240420.996","0",,,
"1742240420.998",,"0",,
"1742240421",,,"2.17",
"1742240421.001","0",,,
"1742240421.003",,"0",,
"1742240421.005",,,"2.16",
"1742240421.006","0",,,
"1742240421.008",,"0",,
"1742240421.009",,,"2.16",
"1742240421.011","0",,,
"1742240421.012",,"0",,
"1742240421.014",,,"2.16",
"1742240421.015","0",,,
"1742240421.017",,"0",,
"1742240421.019",,,"2.15",
"1742240421.02","0",,,
"1742240421.022",,"0",,
"1742240421.024",,,"2.14",
"1742240421.025","0",,,
"1742240421.027",,"0",,
"1742240421.029",,,"2.15",
"1742240421.031","0",,,
"1742240421.032",,"0",,
"1742240421.034",,,"2.14",
"1742240421.036","0",,,
"1742240421.037",,"0",,
"1742240421.039",,,"2.13",
"1742240421.041","0",,,
"1742240421.042",,"0",,
"1742240421.044",,,"2.14",
"1742240421.046","0",,,
"1742240421.048",,"0",,
"1742240421.049",,,"2.15",
"1742240421.05","0",,,
"1742240421.052",,"0",,
"1742240421.054",,,"2.14",
"1742240421.055","0",,,
"1742240421.057",,"0",,
"1742240421.059",,,"2.15",
"1742240421.06","0",,,
"1742240421.062",,"0",,
"1742240421.064",,,"2.14",
"1742240421.065","0",,,
"1742240421.067",,"0",,
"1742240421.069",,,"2.14",
"1742240421.07","0",,,
"1742240421.072",,"0",,
"1742240421.074",,,"2.1",
"1742240421.075","0",,,
"1742240421.077",,"0",,
"1742240421.079",,,"2.07",
"1742240421.08","0",,,
"1742240421.082",,"0",,
"1742240421.084",,,"2.05",
"1742240421.085","0",,,
"1742240421.087",,"0",,
"1742240421.089",,,"2.1",
"1742240421.091","0",,,
"1742240421.092",,"0",,
"1742240421.094",,,"2.23",
"1742240421.095","0",,,
"1742240421.097",,"0",,
"1742240421.098",,,"2.48",
"1742240421.1","0",,,
"1742240421.102",,"0",,
"1742240421.103",,,"2.77",
"1742240421.105","5",,,
"1742240421.108",,"1",,
"1742240421.109",,"0",,
"1742240421.111",,,"2.96",
"1742240421.112","5",,,
"1742240421.114",,"0",,
"1742240421.115",,,"2.94",
"1742240421.117","5",,,
"1742240421.118",,"0",,
"1742240421.12",,,"2.6",
"1742240421.121","0",,,
"1742240421.123",,"0",,
"1742240421.124",,,"2.28",
"1742240421.126","0",,,
"1742240421.127",,"0",,
"1742240421.129",,,"2.08",
"1742240421.13","0",,,
"1742240421.132",,"0",,
"1742240421.134",,,"1.96",
"1742240421.135","0",,,
"1742240421.137",,"0",,
"1742240421.139",,,"1.93",
"1742240421.14","0",,,
"1742240421.142",,"0",,
"1742240421.144",,,"1.95",
"1742240421.146","0",,,
"1742240421.147",,"0",,
"1742240421.149",,,"1.98",
"1742240421.151","0",,,
"1742240421.152",,"0",,
"1742240421.154",,,"2.04",
"1742240421.156","0",,,
"1742240421.158",,"0",,
"1742240421.159",,,"2.08",
"1742240421.161","0",,,
"1742240421.163",,"0",,
"1742240421.165",,,"2.12",
"1742240421.166","0",,,
"1742240421.168",,"0",,
"1742240421.17",,,"2.13",
"1742240421.171","0",,,
"1742240421.173",,"0",,
"1742240421.175",,,"2.12",
"1742240421.176","0",,,
"1742240421.178",,"0",,
"1742240421.179",,,"2.14",
"1742240421.181","0",,,
"1742240421.182",,"0",,
"1742240421.184",,,"2.14",
"1742240421.185","0",,,
"1742240421.187",,"0",,
"1742240421.189",,,"2.15",
"1742240421.19","0",,,
"1742240421.192",,"0",,
"1742240421.194",,,"2.16",
"1742240421.195","0",,,
"1742240421.197",,"0",,
"1742240421.199",,,"2.15",
"1742240421.201","0",,,
"1742240421.202",,"0",,
"1742240421.204",,,"2.16",
"1742240421.206","0",,,
"1742240421.207",,"0",,
"1742240421.209",,,"2.16",
"1742240421.211","0",,,
"1742240421.213",,"0",,
"1742240421.214",,,"2.18",
"1742240421.216","0",,,
"1742240421.218",,"0",,
"1742240421.219",,,"2.18",
"1742240421.22","0",,,
"1742240421.222",,"0",,
"1742240421.224",,,"2.19",
"1742240421.225","0",,,
"1742240421.227",,"0",,
"1742240421.229",,,"2.21",
"1742240421.23","0",,,
"1742240421.232",,"0",,
"1742240421.234",,,"2.2",
"1742240421.235","0",,,
"1742240421.237",,"0",,
"1742240421.239",,,"2.22",
"1742240421.24","0",,,
"1742240421.242",,"0",,
"1742240421.244",,,"2.24",
"1742240421.245","0",,,
"1742240421.247",,"0",,
"1742240421.249",,,"2.25",
"1742240421.25","0",,,
"1742240421.252",,"0",,
"1742240421.254",,,"2.24",
"1742240421.256","0",,,
"1742240421.257",,"0",,
"1742240421.259",,,"2.27",
"1742240421.261","0",,,
"1742240421.262",,"0",,
"1742240421.264",,,"2.28",
"1742240421.265","0",,,
"1742240421.267",,"0",,
"1742240421.268",,,"2.3",
"1742240421.27","0",,,
"1742240421.272",,"0",,
"1742240421.274",,,"2.31",
"1742240421.275","0",,,
"1742240421.277",,"0",,
"1742240421.279",,,"2.34",
"1742240421.28","0",,,
"1742240421.282",,"0",,
"1742240421.284",,,"2.35",
"1742240421.285","0",,,
"1742240421.287",,"0",,
"1742240421.289",,,"2.38",
"1742240421.29","0",,,
"1742240421.292",,"0",,
"1742240421.294",,,"2.39",
"1742240421.295","0",,,
"1742240421.297",,"0",,
"1742240421.299",,,"2.4",
"1742240421.3","0",,,
"1742240421.302",,"0",,
"1742240421.303",,,"2.4",
"1742240421.305","0",,,
"1742240421.307",,"0",,
"1742240421.308",,,"2.42",
"1742240421.31","0",,,
"1742240421.311",,"0",,
"1742240421.313",,,"2.43",
"1742240421.315","0",,,
"1742240421.316",,"0",,
"1742240421.318",,,"2.44",
"1742240421.32","0",,,
"1742240421.322",,"0",,
"1742240421.323",,,"2.42",
"1742240421.325","0",,,
"1742240421.327",,"0",,
"1742240421.328",,,"2.42",
"1742240421.33","0",,,
"1742240421.332",,"0",,
"1742240421.334",,,"2.4",
"1742240421.335","0",,,
"1742240421.337",,"0",,
"1742240421.339",,,"2.39",
"1742240421.34","0",,,
"1742240421.342",,"0",,
"1742240421.344",,,"2.37",
"1742240421.345","0",,,
"1742240421.347",,"0",,
"1742240421.348",,,"2.36",
"1742240421.35","0",,,
"1742240421.351",,"0",,
"1742240421.353",,,"2.33",
"1742240421.354","0",,,
"1742240421.356",,"0",,
"1742240421.358",,,"2.3",
"1742240421.359","0",,,
"1742240421.361",,"0",,
"1742240421.363",,,"2.26",
"1742240421.364","0",,,
"1742240421.366",,"0",,
"1742240421.368",,,"2.24",
"1742240421.37","0",,,
"1742240421.371",,"0",,
"1742240421.373",,,"2.21",
"1742240421.375","0",,,
"1742240421.376",,"0",,
"1742240421.378",,,"2.19",
"1742240421.38","0",,,
"1742240421.382",,"0",,
"1742240421.383",,,"2.16",
"1742240421.385","0",,,
"1742240421.387",,"0",,
"1742240421.389",,,"2.15",
"1742240421.39","0",,,
"1742240421.392",,"0",,
"1742240421.394",,,"2.12",
"1742240421.395","0",,,
"1742240421.397",,"0",,
"1742240421.399",,,"2.11",
"1742240421.4","0",,,
"1742240421.402",,"0",,
"1742240421.404",,,"2.09",
"1742240421.405","0",,,
"1742240421.407",,"0",,
"1742240421.409",,,"2.09",
"1742240421.41","0",,,
"1742240421.412",,"0",,
"1742240421.414",,,"2.08",
"1742240421.415","0",,,
"1742240421.417",,"0",,
"1742240421.419",,,"2.08",
"1742240421.42","0",,,
"1742240421.422",,"0",,
"1742240421.424",,,"2.06",
"1742240421.426","0",,,
"1742240421.427",,"0",,
"1742240421.429",,,"2.07",
"1742240421.431","0",,,
"1742240421.432",,"0",,
"1742240421.434",,,"2.07",
"1742240421.435","0",,,
"1742240421.437",,"0",,
"1742240421.438",,,"2.08",
"1742240421.44","0",,,
"1742240421.442",,"0",,
"1742240421.444",,,"2.07",
"1742240421.445","0",,,
"1742240421.447",,"0",,
"1742240421.449",,,"2.07",
"1742240421.45","0",,,
"1742240421.452",,"0",,
"1742240421.454",,,"2.07",
"1742240421.455","0",,,
"1742240421.457",,"0",,
"1742240421.459",,,"2.08",
"1742240421.46","0",,,
"1742240421.462",,"0",,
"1742240421.464",,,"2.07",
"1742240421.465","0",,,
"1742240421.467",,"0",,
"1742240421.469",,,"2.07",
"1742240421.47","0",,,
"1742240421.472",,"0",,
"1742240421.473",,,"2.09",
"1742240421.475","0",,,
"1742240421.477",,"0",,
"1742240421.478",,,"2.1",
"1742240421.48","0",,,
"1742240421.481",,"0",,
"1742240421.483",,,"2.09",
"1742240421.485","0",,,
"1742240421.486",,"0",,
"1742240421.488",,,"2.1",
"1742240421.49","0",,,
"1742240421.492",,"0",,
"1742240421.493",,,"2.1",
"1742240421.495","0",,,
"1742240421.497",,"0",,
"1742240421.499",,,"2.1",
"1742240421.5","0",,,
"1742240421.502",,"0",,
"1742240421.504",,,"2.11",
"1742240421.505","0",,,
"1742240421.507",,"0",,
"1742240421.509",,,"2.12",
"1742240421.51","0",,,
"1742240421.512",,"0",,
"1742240421.514",,,"2.13",
"1742240421.515","0",,,
"1742240421.517",,"0",,
"1742240421.518",,,"2.13",
"1742240421.52","0",,,
"1742240421.522",,"0",,
"1742240421.523",,,"2.13",
"1742240421.524","0",,,
"1742240421.526",,"0",,
"1742240421.528",,,"2.14",
"1742240421.529","0",,,
"1742240421.531",,"0",,
"1742240421.533",,,"2.13",
"1742240421.535","0",,,
"1742240421.536",,"0",,
"1742240421.538",,,"2.14",
"1742240421.54","0",,,
"1742240421.541",,"0",,
"1742240421.543",,,"2.16",
"1742240421.545","0",,,
"1742240421.547",,"0",,
"1742240421.548",,,"2.16",
"1742240421.55","0",,,
"1742240421.552",,"0",,
"1742240421.554",,,"2.14",
"1742240421.555","0",,,
"1742240421.557",,"0",,
"1742240421.558",,,"2.16",
"1742240421.559","0",,,
"1742240421.561",,"0",,
"1742240421.563",,,"2.16",
"1742240421.564","0",,,
"1742240421.566",,"0",,
"1742240421.568",,,"2.16",
"1742240421.569","0",,,
"1742240421.571",,"0",,
"1742240421.573",,,"2.17",
"1742240421.574","0",,,
"1742240421.576",,"0",,
"1742240421.578",,,"2.17",
"1742240421.579","0",,,
"1742240421.581",,"0",,
"1742240421.583",,,"2.17",
"1742240421.584","0",,,
"1742240421.586",,"0",,
"1742240421.588",,,"2.16",
"1742240421.59","0",,,
"1742240421.591",,"0",,
"1742240421.593",,,"2.17",
"1742240421.595","0",,,
"1742240421.596",,"0",,
"1742240421.598",,,"2.17",
"1742240421.6","0",,,
"1742240421.602",,"0",,
"1742240421.603",,,"2.16",
"1742240421.604","0",,,
"1742240421.606",,"0",,
"1742240421.608",,,"2.17",
"1742240421.609","0",,,
"1742240421.611",,"0",,
"1742240421.613",,,"2.18",
"1742240421.614","0",,,
"1742240421.616",,"0",,
"1742240421.618",,,"2.17",
"1742240421.619","0",,,
"1742240421.621",,"0",,
"1742240421.623",,,"2.17",
"1742240421.624","0",,,
"1742240421.626",,"0",,
"1742240421.628",,,"2.18",
"1742240421.629","0",,,
"1742240421.631",,"0",,
"1742240421.633",,,"2.19",
"1742240421.634","0",,,
"1742240421.636",,"0",,
"1742240421.638",,,"2.18",
"1742240421.639","0",,,
"1742240421.641",,"0",,
"1742240421.643",,,"2.19",
"1742240421.645","0",,,
"1742240421.646",,"0",,
"1742240421.648",,,"2.19",
"1742240421.65","0",,,
"1742240421.651",,"0",,
"1742240421.653",,,"2.18",
"1742240421.655","0",,,
"1742240421.657",,"0",,
"1742240421.658",,,"2.18",
"1742240421.66","0",,,
"1742240421.662",,"0",,
"1742240421.664",,,"2.2",
"1742240421.665","0",,,
"1742240421.667",,"0",,
"1742240421.669",,,"2.18",
"1742240421.67","0",,,
"1742240421.672",,"0",,
"1742240421.674",,,"2.19",
"1742240421.675","0",,,
"1742240421.677",,"0",,
"1742240421.679",,,"2.18",
"1742240421.68","0",,,
"1742240421.682",,"0",,
"1742240421.684",,,"2.2",
"1742240421.685","0",,,
"1742240421.687",,"0",,
"1742240421.688",,,"2.2",
"1742240421.69","0",,,
"1742240421.692",,"0",,
"1742240421.693",,,"2.2",
"1742240421.694","0",,,
"1742240421.696",,"0",,
"1742240421.698",,,"2.2",
"1742240421.7","0",,,
"1742240421.701",,"0",,
"1742240421.703",,,"2.21",
"1742240421.705","0",,,
"1742240421.706",,"0",,
"1742240421.708",,,"2.2",
"1742240421.71","0",,,
"1742240421.712",,"0",,
"1742240421.713",,,"2.19",
"1742240421.715","0",,,
"1742240421.717",,"0",,
"1742240421.719",,,"2.2",
"1742240421.72","0",,,
"1742240421.722",,"0",,
"1742240421.724",,,"2.2",
"1742240421.725","0",,,
"1742240421.727",,"0",,
"1742240421.728",,,"2.21",
"1742240421.729","0",,,
"1742240421.731",,"0",,
"1742240421.733",,,"2.2",
"1742240421.734","0",,,
"1742240421.736",,"0",,
"1742240421.738",,,"2.2",
"1742240421.739","0",,,
"1742240421.741",,"0",,
"1742240421.743",,,"2.21",
"1742240421.744","0",,,
"1742240421.746",,"0",,
"1742240421.748",,,"2.21",
"1742240421.749","0",,,
"1742240421.751",,"0",,
"1742240421.753",,,"2.21",
"1742240421.755","0",,,
"1742240421.756",,"0",,
"1742240421.758",,,"2.21",
"1742240421.76","0",,,
"1742240421.761",,"0",,
"1742240421.763",,,"2.21",
"1742240421.765","0",,,
"1742240421.766",,"0",,
"1742240421.768",,,"2.19",
"1742240421.77","0",,,
"1742240421.772",,"0",,
"1742240421.773",,,"2.21",
"1742240421.774","0",,,
"1742240421.776",,"0",,
"1742240421.778",,,"2.21",
"1742240421.779","0",,,
"1742240421.781",,"0",,
"1742240421.783",,,"2.22",
"1742240421.784","0",,,
"1742240421.786",,"0",,
"1742240421.788",,,"2.18",
"1742240421.79","0",,,
"1742240421.791",,"0",,
"1742240421.793",,,"2.19",
"1742240421.794","0",,,
"1742240421.796",,"0",,
"1742240421.798",,,"2.2",
"1742240421.799","0",,,
"1742240421.802",,"0",,
"1742240421.803",,,"2.23",
"1742240421.804","0",,,
"1742240421.806",,"0",,
"1742240421.808",,,"2.23",
"1742240421.81","0",,,
"1742240421.812",,"0",,
"1742240421.813",,,"2.24",
"1742240421.814","0",,,
"1742240421.816",,"0",,
"1742240421.817",,,"2.26",
"1742240421.819","0",,,
"1742240421.821",,"0",,
"1742240421.822",,,"2.27",
"1742240421.824","0",,,
"1742240421.826",,"0",,
"1742240421.827",,,"2.29",
"1742240421.829","0",,,
"1742240421.831",,"0",,
"1742240421.833",,,"2.29",
"1742240421.834","0",,,
"1742240421.836",,"0",,
"1742240421.838",,,"2.3",
"1742240421.839","0",,,
"1742240421.841",,"0",,
"1742240421.843",,,"2.31",
"1742240421.844","0",,,
"1742240421.846",,"0",,
"1742240421.848",,,"2.32",
"1742240421.849","0",,,
"1742240421.851",,"0",,
"1742240421.853",,,"2.32",
"1742240421.854","0",,,
"1742240421.856",,"0",,
"1742240421.858",,,"2.32",
"1742240421.859","0",,,
"1742240421.862",,"0",,
"1742240421.863",,,"2.31",
"1742240421.864","0",,,
"1742240421.865",,"0",,
"1742240421.867",,,"2.31",
"1742240421.869","0",,,
"1742240421.87",,"0",,
"1742240421.872",,,"2.28",
"1742240421.874","0",,,
"1742240421.876",,"0",,
"1742240421.877",,,"2.26",
"1742240421.879","0",,,
"1742240421.881",,"0",,
"1742240421.883",,,"2.24",
"1742240421.884","0",,,
"1742240421.886",,"0",,
"1742240421.888",,,"2.24",
"1742240421.889","0",,,
"1742240421.891",,"0",,
"1742240421.893",,,"2.24",
"1742240421.894","0",,,
"1742240421.896",,"0",,
"1742240421.898",,,"2.23",
"1742240421.899","0",,,
"1742240421.901",,"0",,
"1742240421.903",,,"2.22",
"1742240421.904","0",,,
"1742240421.906",,"0",,
"1742240421.908",,,"2.21",
"1742240421.909","0",,,
"1742240421.911",,"0",,
"1742240421.913",,,"2.2",
"1742240421.914","0",,,
"1742240421.916",,"0",,
"1742240421.918",,,"2.2",
"1742240421.919","0",,,
"1742240421.921",,"0",,
"1742240421.923",,,"2.19",
"1742240421.925","0",,,
"1742240421.926",,"0",,
"1742240421.928",,,"2.17",
"1742240421.93","0",,,
"1742240421.932",,"0",,
"1742240421.933",,,"2.18",
"1742240421.935","0",,,
"1742240421.937",,"0",,
"1742240421.938",,,"2.19",
"1742240421.94","0",,,
"1742240421.942",,"0",,
"1742240421.943",,,"2.19",
"1742240421.944","0",,,
"1742240421.946",,"0",,
"1742240421.948",,,"2.19",
"1742240421.949","0",,,
"1742240421.951",,"0",,
"1742240421.953",,,"2.19",
"1742240421.954","0",,,
"1742240421.956",,"0",,
"1742240421.958",,,"2.2",
"1742240421.959","0",,,
"1742240421.961",,"0",,
"1742240421.963",,,"2.19",
"1742240421.964","0",,,
"1742240421.966",,"0",,
"1742240421.968",,,"2.15",
"1742240421.969","0",,,
"1742240421.971",,"0",,
"1742240421.973",,,"2.12",
"1742240421.975","0",,,
"1742240421.976",,"0",,
"1742240421.978",,,"2.1",
"1742240421.98","0",,,
"1742240421.981",,"0",,
"1742240421.983",,,"2.14",
"1742240421.984","0",,,
"1742240421.986",,"0",,
"1742240421.987",,,"2.27",
"1742240421.989","0",,,
"1742240421.991",,"0",,
"1742240421.992",,,"2.55",
"1742240421.994","0",,,
"1742240421.996",,"0",,
"1742240421.998",,,"2.84",
"1742240421.999","5",,,
"1742240422.002",,"1",,
"1742240422.004",,"0",,
"1742240422.005",,,"3.06",
"1742240422.006","5",,,
"1742240422.008",,"0",,
"1742240422.009",,,"3.01",
"1742240422.011","5",,,
"1742240422.012",,"0",,
"1742240422.014",,,"2.65",
"1742240422.015","5",,,
"1742240422.017",,"0",,
"1742240422.018",,,"2.34",
"1742240422.02","0",,,
"1742240422.022",,"0",,
"1742240422.023",,,"2.12",
"1742240422.024","0",,,
"1742240422.026",,"0",,
"1742240422.027",,,"2.04",
"1742240422.029","0",,,
"1742240422.031",,"0",,
"1742240422.032",,,"1.98",
"1742240422.034","0",,,
"1742240422.035",,"0",,
"1742240422.037",,,"1.99",
"1742240422.039","0",,,
"1742240422.04",,"0",,
"1742240422.042",,,"2.03",
"1742240422.044","0",,,
"1742240422.046",,"0",,
"1742240422.047",,,"2.09",
"1742240422.049","0",,,
"1742240422.051",,"0",,
"1742240422.052",,,"2.13",
"1742240422.054","0",,,
"1742240422.056",,"0",,
"1742240422.058",,,"2.15",
"1742240422.059","0",,,
"1742240422.061",,"0",,
"1742240422.063",,,"2.17",
"1742240422.064","0",,,
"1742240422.066",,"0",,
"1742240422.067",,,"2.16",
"1742240422.069","0",,,
"1742240422.07",,"0",,
"1742240422.072",,,"2.18",
"1742240422.073","0",,,
"1742240422.075",,"0",,
"1742240422.077",,,"2.18",
"1742240422.078","0",,,
"1742240422.08",,"0",,
"1742240422.082",,,"2.17",
"1742240422.084","0",,,
"1742240422.085",,"0",,
"1742240422.087",,,"2.19",
"1742240422.088","0",,,
"1742240422.09",,"0",,
"1742240422.092",,,"2.2",
"1742240422.094","0",,,
"1742240422.095",,"0",,
"1742240422.097",,,"2.2",
"1742240422.099","0",,,
"1742240422.101",,"0",,
"1742240422.102",,,"2.21",
"1742240422.104","0",,,
"1742240422.106",,"0",,
"1742240422.107",,,"2.22",
"1742240422.109","0",,,
"1742240422.111",,"0",,
"1742240422.112",,,"2.22",
"1742240422.113","0",,,
"1742240422.115",,"0",,
"1742240422.117",,,"2.23",
"1742240422.118","0",,,
"1742240422.12",,"0",,
"1742240422.122",,,"2.24",
"1742240422.123","0",,,
"1742240422.125",,"0",,
"1742240422.127",,,"2.25",
"1742240422.128","0",,,
"1742240422.13",,"0",,
"1742240422.132",,,"2.27",
"1742240422.133","0",,,
"1742240422.135",,"0",,
"1742240422.137",,,"2.28",
"1742240422.138","0",,,
"1742240422.14",,"0",,
"1742240422.142",,,"2.28",
"1742240422.144","0",,,
"1742240422.145",,"0",,
"1742240422.147",,,"2.29",
"1742240422.149","0",,,
"1742240422.15",,"0",,
"1742240422.152",,,"2.31",
"1742240422.154","0",,,
"1742240422.156",,"0",,
"1742240422.157",,,"2.33",
"1742240422.159","0",,,
"1742240422.161",,"0",,
"1742240422.163",,,"2.34",
"1742240422.164","0",,,
"1742240422.166",,"0",,
"1742240422.167",,,"2.36",
"1742240422.169","0",,,
"1742240422.171",,"0",,
"1742240422.173",,,"2.38",
"1742240422.174","0",,,
"1742240422.176",,"0",,
"1742240422.178",,,"2.39",
"1742240422.179","0",,,
"1742240422.181",,"0",,
"1742240422.183",,,"2.39",
"1742240422.184","0",,,
"1742240422.186",,"0",,
"1742240422.188",,,"2.42",
"1742240422.189","0",,,
"1742240422.191",,"0",,
"1742240422.193",,,"2.42",
"1742240422.194","0",,,
"1742240422.196",,"0",,
"1742240422.198",,,"2.44",
"1742240422.199","0",,,
"1742240422.201",,"0",,
"1742240422.202",,,"2.45",
"1742240422.204","0",,,
"1742240422.205",,"0",,
"1742240422.207",,,"2.45",
"1742240422.209","0",,,
"1742240422.211",,"0",,
"1742240422.212",,,"2.45",
"1742240422.214","0",,,
"1742240422.216",,"0",,
"1742240422.217",,,"2.45",
"1742240422.219","0",,,
"1742240422.221",,"0",,
"1742240422.223",,,"2.44",
"1742240422.224","0",,,
"1742240422.226",,"0",,
"1742240422.228",,,"2.42",
"1742240422.229","0",,,
"1742240422.231",,"0",,
"1742240422.233",,,"2.41",
"1742240422.234","0",,,
"1742240422.236",,"0",,
"1742240422.237",,,"2.4",
"1742240422.239","0",,,
"1742240422.241",,"0",,
"1742240422.242",,,"2.38",
"1742240422.243","0",,,
"1742240422.245",,"0",,
"1742240422.247",,,"2.35",
"1742240422.248","0",,,
"1742240422.25",,"0",,
"1742240422.252",,,"2.32",
"1742240422.254","0",,,
"1742240422.255",,"0",,
"1742240422.257",,,"2.28",
"1742240422.259","0",,,
"1742240422.26",,"0",,
"1742240422.262",,,"2.25",
"1742240422.264","0",,,
"1742240422.265",,"0",,
"1742240422.267",,,"2.23",
"1742240422.269","0",,,
"1742240422.27",,"0",,
"1742240422.272",,,"2.21",
"1742240422.274","0",,,
