timestamp(ms),Detected_R_wave,Pace,ECG_amp,ECG_comp,
"1742502908.161",,,"2.03",,
"1742502908.162",,,,"0",
"1742502908.164","0",,,,
"1742502908.165",,"0",,,
"1742502908.166",,,"2.05",,
"1742502908.167",,,,"0",
"1742502908.169","0",,,,
"1742502908.17",,"0",,,
"1742502908.171",,,"2.09",,
"1742502908.173",,,,"0",
"1742502908.174","0",,,,
"1742502908.175",,"0",,,
"1742502908.176",,,"2.15",,
"1742502908.178",,,,"0",
"1742502908.18","0","0",,,
"1742502908.182",,,"2.19",,
"1742502908.183",,,,"0",
"1742502908.185","0",,,,
"1742502908.186",,"0",,,
"1742502908.187",,,"2.21",,
"1742502908.188",,,,"0",
"1742502908.19","0",,,,
"1742502908.191",,"0",,,
"1742502908.192",,,"2.22",,
"1742502908.193",,,,"0",
"1742502908.195","0",,,,
"1742502908.196",,"0",,,
"1742502908.197",,,"2.22",,
"1742502908.199",,,,"0",
"1742502908.2","0",,,,
"1742502908.201",,"0",,,
"1742502908.202",,,"2.22",,
"1742502908.204",,,,"0",
"1742502908.206","0","0",,,
"1742502908.208",,,"2.23",,
"1742502908.209",,,,"0",
"1742502908.211","0","0",,,
"1742502908.213",,,"2.24",,
"1742502908.214",,,,"0",
"1742502908.216","0",,,,
"1742502908.217",,"0",,,
"1742502908.218",,,"2.24",,
"1742502908.219",,,,"0",
"1742502908.221","0",,,,
"1742502908.222",,"0",,,
"1742502908.223",,,"2.26",,
"1742502908.224",,,,"0",
"1742502908.226","0",,,,
"1742502908.227",,"0",,,
"1742502908.228",,,"2.26",,
"1742502908.23",,,,"0",
"1742502908.232","0","0",,,
"1742502908.233",,,"2.27",,
"1742502908.235",,,,"0",
"1742502908.237","0","0",,,
"1742502908.239",,,"2.27",,
"1742502908.24",,,,"0",
"1742502908.242","0",,,,
"1742502908.243",,"0",,,
"1742502908.244",,,"2.29",,
"1742502908.248","0","0",,"0",
"1742502908.249",,,"2.29",,
"1742502908.251",,,,"0",
"1742502908.252","0",,,,
"1742502908.253",,"0",,,
"1742502908.254",,,"2.29",,
"1742502908.256",,,,"0",
"1742502908.258","0","0",,,
"1742502908.26",,,"2.31",,
"1742502908.261",,,,"0",
"1742502908.263","0","0",,,
"1742502908.265",,,"2.33",,
"1742502908.266",,,,"0",
"1742502908.268","0",,,,
"1742502908.269",,"0",,,
"1742502908.27",,,"2.33",,
"1742502908.271",,,,"0",
"1742502908.273","0",,,,
"1742502908.274",,"0",,,
"1742502908.275",,,"2.35",,
"1742502908.276",,,,"0",
"1742502908.278","0",,,,
"1742502908.279",,"0",,,
"1742502908.28",,,"2.36",,
"1742502908.282",,,,"0",
"1742502908.283","0",,,,
"1742502908.285",,"0",,,
"1742502908.286",,,"2.38",,
"1742502908.287",,,,"0",
"1742502908.289","0","0",,,
"1742502908.291",,,"2.39",,
"1742502908.292",,,,"0",
"1742502908.294","0",,,,
"1742502908.295",,"0",,,
"1742502908.296",,,"2.41",,
"1742502908.297",,,,"0",
"1742502908.299","0",,,,
"1742502908.3",,"0",,,
"1742502908.301",,,"2.42",,
"1742502908.302",,,,"0",
"1742502908.304","0",,,,
"1742502908.305",,"0",,,
"1742502908.306",,,"2.44",,
"1742502908.308",,,,"0",
"1742502908.31","0",,,,
"1742502908.311",,"0","2.46",,
"1742502908.313",,,,"0",
"1742502908.315","0",,,,
"1742502908.316",,"0",,,
"1742502908.317",,,"2.47",,
"1742502908.318",,,,"0",
"1742502908.32","0",,,,
"1742502908.321",,"0",,,
"1742502908.322",,,"2.48",,
"1742502908.323",,,,"0",
"1742502908.325","0",,,,
"1742502908.326",,"0",,,
"1742502908.327",,,"2.49",,
"1742502908.328",,,,"0",
"1742502908.33","0",,,,
"1742502908.331",,"0",,,
"1742502908.332",,,"2.51",,
"1742502908.333",,,,"0",
"1742502908.335","0",,,,
"1742502908.336",,"0",,,
"1742502908.337",,,"2.51",,
"1742502908.339",,,,"0",
"1742502908.34","0",,,,
"1742502908.341",,"0",,,
"1742502908.343",,,"2.51",,
"1742502908.344",,,,"0",
"1742502908.346","0",,,,
"1742502908.347",,"0",,,
"1742502908.348",,,"2.51",,
"1742502908.349",,,,"0",
"1742502908.351","0",,,,
"1742502908.352",,"0",,,
"1742502908.353",,,"2.5",,
"1742502908.354",,,,"0",
"1742502908.356","0",,,,
"1742502908.357",,"0",,,
"1742502908.358",,,"2.48",,
"1742502908.359",,,,"0",
"1742502908.361","0",,,,
"1742502908.362",,"0",,,
"1742502908.363",,,"2.46",,
"1742502908.365",,,,"0",
"1742502908.366","0",,,,
"1742502908.367",,"0",,,
"1742502908.368",,,"2.44",,
"1742502908.37",,,,"0",
"1742502908.372","0","0",,,
"1742502908.374",,,"2.41",,
"1742502908.375",,,,"0",
"1742502908.377","0",,,,
"1742502908.378",,"0",,,
"1742502908.379",,,"2.39",,
"1742502908.38",,,,"0",
"1742502908.382","0",,,,
"1742502908.383",,"0",,,
"1742502908.384",,,"2.36",,
"1742502908.385",,,,"0",
"1742502908.387","0",,,,
"1742502908.388",,"0",,,
"1742502908.389",,,"2.34",,
"1742502908.391",,,,"0",
"1742502908.392","0",,,,
"1742502908.393",,"0",,,
"1742502908.394",,,"2.3",,
"1742502908.396",,,,"0",
"1742502908.398","0","0",,,
"1742502908.4",,,"2.27",,
"1742502908.401",,,,"0",
"1742502908.403","0",,,,
"1742502908.404",,"0",,,
"1742502908.405",,,"2.25",,
"1742502908.406",,,,"0",
"1742502908.408","0",,,,
"1742502908.409",,"0",,,
"1742502908.41",,,"2.24",,
"1742502908.411",,,,"0",
"1742502908.413","0",,,,
"1742502908.414",,"0",,,
"1742502908.415",,,"2.22",,
"1742502908.417",,,,"0",
"1742502908.418","0",,,,
"1742502908.419",,"0",,,
"1742502908.42",,,"2.21",,
"1742502908.422",,,,"0",
"1742502908.424","0","0",,,
"1742502908.426",,,"2.19",,
"1742502908.427",,,,"0",
"1742502908.429","0",,,,
"1742502908.43",,"0",,,
"1742502908.431",,,"2.18",,
"1742502908.432",,,,"0",
"1742502908.434","0",,,,
"1742502908.435",,"0",,,
"1742502908.436",,,"2.17",,
"1742502908.437",,,,"0",
"1742502908.439","0",,,,
"1742502908.44",,"0",,,
"1742502908.441",,,"2.17",,
"1742502908.443",,,,"0",
"1742502908.444","0",,,,
"1742502908.445",,"0",,,
"1742502908.446",,,"2.16",,
"1742502908.448",,,,"0",
"1742502908.449","0",,,,
"1742502908.45",,"0",,,
"1742502908.452",,,"2.16",,
"1742502908.453",,,,"0",
"1742502908.455","0","0",,,
"1742502908.457",,,"2.16",,
"1742502908.458",,,,"0",
"1742502908.46","0",,,,
"1742502908.461",,"0",,,
"1742502908.462",,,"2.16",,
"1742502908.463",,,,"0",
"1742502908.465","0",,,,
"1742502908.466",,"0",,,
"1742502908.467",,,"2.16",,
"1742502908.469",,,,"0",
"1742502908.47","0",,,,
"1742502908.471",,"0",,,
"1742502908.472",,,"2.17",,
"1742502908.474",,,,"0",
"1742502908.475","0",,,,
"1742502908.476",,"0",,,
"1742502908.478",,,"2.17",,
"1742502908.479",,,,"0",
"1742502908.481","0","0",,,
"1742502908.483",,,"2.17",,
"1742502908.484",,,,"0",
"1742502908.486","0",,,,
"1742502908.487",,"0",,,
"1742502908.488",,,"2.17",,
"1742502908.489",,,,"0",
"1742502908.491","0",,,,
"1742502908.492",,"0",,,
"1742502908.493",,,"2.18",,
"1742502908.494",,,,"0",
"1742502908.496","0",,,,
"1742502908.497",,"0",,,
"1742502908.498",,,"2.18",,
"1742502908.5",,,,"0",
"1742502908.501","0",,,,
"1742502908.502",,"0",,,
"1742502908.504",,,"2.18",,
"1742502908.505",,,,"0",
"1742502908.507","0","0",,,
"1742502908.509",,,"2.19",,
"1742502908.51",,,,"0",
"1742502908.512","0",,,,
"1742502908.513",,"0",,,
"1742502908.514",,,"2.19",,
"1742502908.515",,,,"0",
"1742502908.517","0",,,,
"1742502908.518",,"0",,,
"1742502908.519",,,"2.19",,
"1742502908.52",,,,"0",
"1742502908.522","0",,,,
"1742502908.523",,"0",,,
"1742502908.524",,,"2.2",,
"1742502908.526",,,,"0",
"1742502908.527","0",,,,
"1742502908.528",,"0",,,
"1742502908.53",,,"2.2",,
"1742502908.531",,,,"0",
"1742502908.532","0",,,,
"1742502908.533",,"0",,,
"1742502908.535",,,"2.2",,
"1742502908.536",,,,"0",
"1742502908.538","0",,,,
"1742502908.539",,"0",,,
"1742502908.54",,,"2.21",,
"1742502908.541",,,,"0",
"1742502908.543","0",,,,
"1742502908.544",,"0",,,
"1742502908.545",,,"2.22",,
"1742502908.546",,,,"0",
"1742502908.548","0",,,,
"1742502908.549",,"0",,,
"1742502908.55",,,"2.22",,
"1742502908.552",,,,"0",
"1742502908.553","0",,,,
"1742502908.554",,"0",,,
"1742502908.556",,,"2.22",,
"1742502908.557",,,,"0",
"1742502908.559","0","0",,,
"1742502908.561",,,"2.23",,
"1742502908.562",,,,"0",
"1742502908.564","0",,,,
"1742502908.565",,"0",,,
"1742502908.566",,,"2.23",,
"1742502908.567",,,,"0",
"1742502908.569","0",,,,
"1742502908.57",,"0",,,
"1742502908.571",,,"2.23",,
"1742502908.573",,,,"0",
"1742502908.574","0",,,,
"1742502908.575",,"0",,,
"1742502908.576",,,"2.24",,
"1742502908.578",,,,"0",
"1742502908.579","0",,,,
"1742502908.58",,"0",,,
"1742502908.581",,,"2.24",,
"1742502908.583",,,,"0",
"1742502908.585","0","0",,,
"1742502908.587",,,"2.23",,
"1742502908.588",,,,"0",
"1742502908.59","0",,,,
"1742502908.591",,"0",,,
"1742502908.592",,,"2.24",,
"1742502908.593",,,,"0",
"1742502908.595","0",,,,
"1742502908.596",,"0",,,
"1742502908.597",,,"2.24",,
"1742502908.598",,,,"0",
"1742502908.6","0",,,,
"1742502908.601",,"0",,,
"1742502908.602",,,"2.24",,
"1742502908.604",,,,"0",
"1742502908.605","0",,,,
"1742502908.606",,"0",,,
"1742502908.607",,,"2.24",,
"1742502908.609",,,,"0",
"1742502908.61","0",,,,
"1742502908.611",,"0",,,
"1742502908.612",,,"2.25",,
"1742502908.614",,,,"0",
"1742502908.616","0","0",,,
"1742502908.618",,,"2.24",,
"1742502908.619",,,,"0",
"1742502908.621","0",,,,
"1742502908.622",,"0",,,
"1742502908.623",,,"2.25",,
"1742502908.624",,,,"0",
"1742502908.626","0",,,,
"1742502908.627",,"0",,,
"1742502908.628",,,"2.26",,
"1742502908.629",,,,"0",
"1742502908.631","0",,,,
"1742502908.632",,"0",,,
"1742502908.633",,,"2.25",,
"1742502908.635",,,,"0",
"1742502908.637","0","0",,,
"1742502908.639",,,"2.26",,
"1742502908.64",,,,"0",
"1742502908.642","0",,,,
"1742502908.643",,"0",,,
"1742502908.644",,,"2.26",,
"1742502908.645",,,,"0",
"1742502908.647","0",,,,
"1742502908.648",,"0",,,
"1742502908.649",,,"2.26",,
"1742502908.65",,,,"0",
"1742502908.652","0",,,,
"1742502908.653",,"0",,,
"1742502908.654",,,"2.26",,
"1742502908.656",,,,"0",
"1742502908.657","0",,,,
"1742502908.658",,"0",,,
"1742502908.659",,,"2.26",,
"1742502908.661",,,,"0",
"1742502908.662","0",,,,
"1742502908.663",,"0",,,
"1742502908.664",,,"2.27",,
"1742502908.666",,,,"0",
"1742502908.668","0","0",,,
"1742502908.67",,,"2.26",,
"1742502908.671",,,,"0",
"1742502908.673","0",,,,
"1742502908.674",,"0",,,
"1742502908.675",,,"2.27",,
"1742502908.676",,,,"0",
"1742502908.678","0",,,,
"1742502908.679",,"0",,,
"1742502908.68",,,"2.27",,
"1742502908.682",,,,"0",
"1742502908.683","0",,,,
"1742502908.684",,"0",,,
"1742502908.685",,,"2.27",,
"1742502908.687",,,,"0",
"1742502908.688","0",,,,
"1742502908.689",,"0",,,
"1742502908.691",,,"2.27",,
"1742502908.692",,,,"0",
"1742502908.694","0","0",,,
"1742502908.696",,,"2.28",,
"1742502908.697",,,,"0",
"1742502908.699","0",,,,
"1742502908.7",,"0",,,
"1742502908.701",,,"2.27",,
"1742502908.702",,,,"0",
"1742502908.704","0",,,,
"1742502908.705",,"0",,,
"1742502908.706",,,"2.27",,
"1742502908.707",,,,"0",
"1742502908.709","0",,,,
"1742502908.71",,"0",,,
"1742502908.711",,,"2.27",,
"1742502908.713",,,,"0",
"1742502908.714","0",,,,
"1742502908.715",,"0",,,
"1742502908.717",,,"2.28",,
"1742502908.718",,,,"0",
"1742502908.72","0","0",,,
"1742502908.722",,,"2.27",,
"1742502908.723",,,,"0",
"1742502908.725","0",,,,
"1742502908.726",,"0",,,
"1742502908.727",,,"2.27",,
"1742502908.728",,,,"0",
"1742502908.73","0",,,,
"1742502908.731",,"0",,,
"1742502908.732",,,"2.27",,
"1742502908.733",,,,"0",
"1742502908.735","0",,,,
"1742502908.736",,"0",,,
"1742502908.737",,,"2.27",,
"1742502908.739",,,,"0",
"1742502908.74","0",,,,
"1742502908.741",,"0",,,
"1742502908.742",,,"2.27",,
"1742502908.744",,,,"0",
"1742502908.746","0",,,,
"1742502908.747",,"0",,,
"1742502908.748",,,"2.28",,
"1742502908.749",,,,"0",
"1742502908.751","0",,,,
"1742502908.752",,"0",,,
"1742502908.753",,,"2.27",,
"1742502908.754",,,,"0",
"1742502908.756","0",,,,
"1742502908.757",,"0",,,
"1742502908.758",,,"2.28",,
"1742502908.759",,,,"0",
"1742502908.761","0",,,,
"1742502908.762",,"0",,,
"1742502908.763",,,"2.28",,
"1742502908.765",,,,"0",
"1742502908.766","0",,,,
"1742502908.767",,"0",,,
"1742502908.768",,,"2.28",,
"1742502908.77",,,,"0",
"1742502908.772","0","0",,,
"1742502908.774",,,"2.28",,
"1742502908.775",,,,"0",
"1742502908.777","0",,,,
"1742502908.778",,"0",,,
"1742502908.779",,,"2.29",,
"1742502908.78",,,,"0",
"1742502908.782","0",,,,
"1742502908.783",,"0",,,
"1742502908.784",,,"2.28",,
"1742502908.785",,,,"0",
"1742502908.787","0",,,,
"1742502908.788",,"0",,,
"1742502908.789",,,"2.3",,
"1742502908.79",,,,"0",
"1742502908.792","0",,,,
"1742502908.793",,"0",,,
"1742502908.794",,,"2.31",,
"1742502908.796",,,,"0",
"1742502908.797","0",,,,
"1742502908.798",,"0",,,
"1742502908.8",,,"2.32",,
"1742502908.801",,,,"0",
"1742502908.803","0",,,,
"1742502908.804",,"0",,,
"1742502908.805",,,"2.33",,
"1742502908.806",,,,"0",
"1742502908.808","0",,,,
"1742502908.809",,"0",,,
"1742502908.81",,,"2.34",,
"1742502908.811",,,,"0",
"1742502908.813","0",,,,
"1742502908.814",,"0",,,
"1742502908.815",,,"2.35",,
"1742502908.816",,,,"0",
"1742502908.818","0",,,,
"1742502908.819",,"0",,,
"1742502908.82",,,"2.36",,
"1742502908.822",,,,"0",
"1742502908.824","0","0",,,
"1742502908.825",,,"2.38",,
"1742502908.827",,,,"0",
"1742502908.829","0","0",,,
"1742502908.831",,,"2.38",,
"1742502908.832",,,,"0",
"1742502908.834","0",,,,
"1742502908.835",,"0",,,
"1742502908.836",,,"2.38",,
"1742502908.837",,,,"0",
"1742502908.839","0",,,,
"1742502908.84",,"0",,,
"1742502908.841",,,"2.38",,
"1742502908.843",,,,"0",
"1742502908.844","0",,,,
"1742502908.845",,"0",,,
"1742502908.846",,,"2.37",,
"1742502908.848",,,,"0",
"1742502908.849","0",,,,
"1742502908.85",,"0",,,
"1742502908.852",,,"2.36",,
"1742502908.853",,,,"0",
"1742502908.855","0","0",,,
"1742502908.857",,,"2.34",,
"1742502908.858",,,,"0",
"1742502908.86","0",,,,
"1742502908.861",,"0",,,
"1742502908.862",,,"2.33",,
"1742502908.863",,,,"0",
"1742502908.865","0",,,,
"1742502908.866",,"0",,,
"1742502908.867",,,"2.31",,
"1742502908.868",,,,"0",
"1742502908.87","0",,,,
"1742502908.871",,"0",,,
"1742502908.872",,,"2.3",,
"1742502908.874",,,,"0",
"1742502908.876","0","0",,,
"1742502908.877",,,"2.29",,
"1742502908.879",,,,"0",
"1742502908.881","0","0",,,
"1742502908.883",,,"2.28",,
"1742502908.884",,,,"0",
"1742502908.886","0","0",,,
"1742502908.888",,,"2.28",,
"1742502908.889",,,,"0",
"1742502908.891","0",,,,
"1742502908.892",,"0",,,
"1742502908.893",,,"2.27",,
"1742502908.894",,,,"0",
"1742502908.896","0",,,,
"1742502908.897",,"0",,,
"1742502908.898",,,"2.26",,
"1742502908.9",,,,"0",
"1742502908.901","0",,,,
"1742502908.902",,"0",,,
"1742502908.903",,,"2.26",,
"1742502908.905",,,,"0",
"1742502908.906","0",,,,
"1742502908.907",,"0",,,
"1742502908.908",,,"2.26",,
"1742502908.91",,,,"0",
"1742502908.912","0",,,,
"1742502908.913",,"0",,,
"1742502908.914",,,"2.26",,
"1742502908.915",,,,"0",
"1742502908.917","0",,,,
"1742502908.918",,"0",,,
"1742502908.919",,,"2.25",,
"1742502908.92",,,,"0",
"1742502908.922","0",,,,
"1742502908.923",,"0",,,
"1742502908.924",,,"2.26",,
"1742502908.926",,,,"0",
"1742502908.927","0",,,,
"1742502908.928",,"0",,,
"1742502908.93",,,"2.25",,
"1742502908.931",,,,"0",
"1742502908.932","0",,,,
"1742502908.933",,"0",,,
"1742502908.934",,,"2.25",,
"1742502908.936",,,,"0",
"1742502908.938","0","0",,,
"1742502908.94",,,"2.25",,
"1742502908.941",,,,"0",
"1742502908.943","0",,,,
"1742502908.944",,"0",,,
"1742502908.945",,,"2.25",,
"1742502908.946",,,,"0",
"1742502908.948","0",,,,
"1742502908.949",,"0",,,
"1742502908.95",,,"2.24",,
"1742502908.952",,,,"0",
"1742502908.953","0",,,,
"1742502908.954",,"0",,,
"1742502908.955",,,"2.2",,
"1742502908.957",,,,"0",
"1742502908.959","0","0",,,
"1742502908.961",,,"2.17",,
"1742502908.962",,,,"0",
"1742502908.964","0","0",,,
"1742502908.966",,,"2.17",,
"1742502908.967",,,,"0",
"1742502908.969","0",,,,
"1742502908.97",,"0",,,
"1742502908.971",,,"2.3",,
"1742502908.972",,,,"0",
"1742502908.974","0",,,,
"1742502908.975",,"0",,,
"1742502908.976",,,"2.54",,
"1742502908.977",,,,"0",
"1742502908.979","0",,,,
"1742502908.98",,"0",,,
"1742502908.981",,,"2.82",,
"1742502908.983",,,,"0",
"1742502908.984","0",,,,
"1742502908.985",,"0",,,
"1742502908.986",,,"3.05",,
"1742502908.988",,,,"5",
"1742502908.991","1",,,,
"1742502908.993",,"0",,,
"1742502908.995",,"1",,,
"1742502908.996",,,"2.58",,
"1742502908.997",,,,"0",
"1742502908.999","0",,,,
"1742502909",,"0",,,
"1742502909.001",,,"2.34",,
"1742502909.003",,,,"0",
"1742502909.004","0",,,,
"1742502909.005",,"0",,,
"1742502909.006",,,"2.16",,
"1742502909.008",,,,"0",
"1742502909.01","0","0",,,
"1742502909.012",,,"2.07",,
"1742502909.013",,,,"0",
"1742502909.015","0","0",,,
"1742502909.017",,,"2.04",,
"1742502909.018",,,,"0",
"1742502909.02","0",,,,
"1742502909.021",,"0",,,
"1742502909.022",,,"2.05",,
"1742502909.023",,,,"0",
"1742502909.025","0",,,,
"1742502909.026",,"0",,,
"1742502909.027",,,"2.09",,
"1742502909.028",,,,"0",
"1742502909.03","0",,,,
"1742502909.031",,"0",,,
"1742502909.032",,,"2.14",,
"1742502909.034",,,,"0",
"1742502909.035","0",,,,
"1742502909.036",,"0",,,
"1742502909.038",,,"2.18",,
"1742502909.039",,,,"0",
"1742502909.041","0",,,,
"1742502909.042",,"0",,,
"1742502909.043",,,"2.21",,
"1742502909.044",,,,"0",
"1742502909.046","0",,,,
"1742502909.047",,"0",,,
"1742502909.048",,,"2.21",,
"1742502909.049",,,,"0",
"1742502909.051","0",,,,
"1742502909.052",,"0",,,
"1742502909.053",,,"2.22",,
"1742502909.055",,,,"0",
"1742502909.056","0",,,,
"1742502909.057",,"0",,,
"1742502909.058",,,"2.22",,
"1742502909.06",,,,"0",
"1742502909.061","0",,,,
"1742502909.062",,"0",,,
"1742502909.063",,,"2.23",,
"1742502909.065",,,,"0",
"1742502909.067","0",,,,
"1742502909.068",,"0",,,
"1742502909.069",,,"2.24",,
"1742502909.07",,,,"0",
"1742502909.072","0","0",,,
"1742502909.074",,,"2.24",,
"1742502909.075",,,,"0",
"1742502909.077","0",,,,
"1742502909.078",,"0",,,
"1742502909.079",,,"2.24",,
"1742502909.08",,,,"0",
"1742502909.082","0",,,,
"1742502909.083",,"0",,,
"1742502909.084",,,"2.24",,
"1742502909.086",,,,"0",
"1742502909.088","0","0",,,
"1742502909.09",,,"2.25",,
"1742502909.091",,,,"0",
"1742502909.093","0","0",,,
"1742502909.095",,,"2.27",,
"1742502909.096",,,,"0",
"1742502909.098","0",,,,
"1742502909.099",,"0",,,
"1742502909.1",,,"2.26",,
"1742502909.101",,,,"0",
"1742502909.103","0",,,,
"1742502909.104",,"0",,,
"1742502909.105",,,"2.27",,
"1742502909.106",,,,"0",
"1742502909.108","0",,,,
"1742502909.109",,"0",,,
"1742502909.11",,,"2.29",,
"1742502909.112",,,,"0",
"1742502909.113","0",,,,
"1742502909.114",,"0",,,
"1742502909.115",,,"2.29",,
"1742502909.117",,,,"0",
"1742502909.119","0","0",,,
"1742502909.121",,,"2.3",,
"1742502909.122",,,,"0",
"1742502909.124","0","0",,,
"1742502909.126",,,"2.32",,
"1742502909.127",,,,"0",
"1742502909.129","0",,,,
"1742502909.13",,"0",,,
"1742502909.131",,,"2.33",,
"1742502909.132",,,,"0",
"1742502909.134","0",,,,
"1742502909.135",,"0",,,
"1742502909.136",,,"2.34",,
"1742502909.138",,,,"0",
"1742502909.139","0",,,,
"1742502909.14",,"0",,,
"1742502909.141",,,"2.35",,
"1742502909.143",,,,"0",
"1742502909.145","0","0",,,
"1742502909.147",,,"2.37",,
"1742502909.148",,,,"0",
"1742502909.15","0","0",,,
"1742502909.152",,,"2.38",,
"1742502909.153",,,,"0",
"1742502909.155","0",,,,
"1742502909.156",,"0",,,
"1742502909.157",,,"2.39",,
"1742502909.159",,,,"0",
"1742502909.16","0",,,,
"1742502909.161",,"0",,,
"1742502909.162",,,"2.4",,
"1742502909.164",,,,"0",
"1742502909.165","0",,,,
"1742502909.166",,"0",,,
"1742502909.167",,,"2.41",,
"1742502909.169",,,,"0",
"1742502909.17","0",,,,
"1742502909.171",,"0",,,
"1742502909.173",,,"2.43",,
"1742502909.174",,,,"0",
"1742502909.176","0","0",,,
"1742502909.178",,,"2.44",,
"1742502909.179",,,,"0",
"1742502909.181","0",,,,
"1742502909.182",,"0",,,
"1742502909.183",,,"2.44",,
"1742502909.184",,,,"0",
"1742502909.186","0",,,,
"1742502909.187",,"0",,,
"1742502909.188",,,"2.46",,
"1742502909.19",,,,"0",
"1742502909.191","0",,,,
"1742502909.192",,"0",,,
"1742502909.193",,,"2.47",,
"1742502909.195",,,,"0",
"1742502909.196","0",,,,
"1742502909.197",,"0",,,
"1742502909.198",,,"2.47",,
"1742502909.2",,,,"0",
"1742502909.202","0","0",,,
"1742502909.204",,,"2.46",,
"1742502909.205",,,,"0",
"1742502909.207","0",,,,
"1742502909.208",,"0",,,
"1742502909.209",,,"2.45",,
"1742502909.21",,,,"0",
"1742502909.212","0",,,,
"1742502909.213",,"0",,,
"1742502909.214",,,"2.43",,
"1742502909.216",,,,"0",
"1742502909.217","0",,,,
"1742502909.218",,"0",,,
"1742502909.219",,,"2.41",,
"1742502909.221",,,,"0",
"1742502909.223","0","0",,,
"1742502909.225",,,"2.39",,
"1742502909.226",,,,"0",
"1742502909.228","0","0",,,
"1742502909.23",,,"2.37",,
"1742502909.231",,,,"0",
"1742502909.233","0",,,,
"1742502909.234",,"0",,,
"1742502909.235",,,"2.34",,
"1742502909.236",,,,"0",
"1742502909.238","0",,,,
"1742502909.239",,"0",,,
"1742502909.24",,,"2.31",,
"1742502909.241",,,,"0",
"1742502909.243","0",,,,
"1742502909.244",,"0",,,
"1742502909.245",,,"2.28",,
"1742502909.249",,,,"0",
"1742502909.252","0","0","2.25",,
"1742502909.253",,,,"0",
"1742502909.254","0",,,,
"1742502909.255",,"0",,,
"1742502909.256",,,"2.22",,
"1742502909.257",,,,"0",
"1742502909.259","0",,,,
"1742502909.26",,"0",,,
"1742502909.261",,,"2.2",,
"1742502909.262",,,,"0",
"1742502909.264","0",,,,
"1742502909.265",,"0",,,
"1742502909.267",,,"2.18",,
"1742502909.268",,,,"0",
"1742502909.269","0",,,,
"1742502909.27",,"0",,,
"1742502909.271",,,"2.16",,
"1742502909.273",,,,"0",
"1742502909.275","0","0",,,
"1742502909.276",,,"2.15",,
"1742502909.278",,,,"0",
"1742502909.28","0",,,,
"1742502909.281",,"0",,,
"1742502909.282",,,"2.14",,
"1742502909.283",,,,"0",
"1742502909.285","0",,,,
"1742502909.286",,"0",,,
"1742502909.287",,,"2.13",,
"1742502909.288",,,,"0",
"1742502909.29","0",,,,
"1742502909.291",,"0",,,
"1742502909.292",,,"2.12",,
"1742502909.293",,,,"0",
"1742502909.295","0",,,,
"1742502909.296",,"0",,,
"1742502909.297",,,"2.11",,
"1742502909.299",,,,"0",
"1742502909.301","0","0",,,
"1742502909.302",,,"2.11",,
"1742502909.304",,,,"0",
"1742502909.306","0","0",,,
"1742502909.308",,,"2.1",,
